4.62    49482.5 0.10606 12085.1
4.63    49810.1 0.105871        12144
4.64    50133.3 0.105706        12202.6
4.65    50461.9 0.105547        12262.5
4.66    50792.6 0.10537 12322.2
4.67    51121.3 0.105201        12381.5
4.68    51452.2 0.104994        12440.7
4.69    51785.6 0.104823        12500.6
4.7     52116   0.104656        12559.9
4.71    52453.7 0.104469        12619.9
4.72    52783.4 0.104335        12678
4.73    53124.2 0.104174        12739.1
4.74    53463.3 0.103961        12799.6
4.75    53796.5 0.103775        12858
4.76    54137.8 0.103632        12918.1
4.77    54475.7 0.103472        12976.9
4.78    54821.3 0.103263        13037.7
4.79    55161.2 0.103129        13096.7
4.8     55508.1 0.102955        13156.6
4.81    55859.4 0.102769        13217.9
4.82    56199.3 0.102571        13277.7
4.83    56543.2 0.102402        13336.8
4.84    56888.8 0.102273        13396
4.85    57235.3 0.102149        13455.4
4.86    57596.6 0.101941        13519
4.87    57944   0.101758        13578.6
4.88    58298.2 0.101592        13638.6
4.89    58654.6 0.101447        13699
4.9     59006.7 0.101249        13758.6
4.91    59359.6 0.101071        13818.5
4.92    59711.2 0.10096 13878
4.93    60073   0.100774        13939.7
4.94    60437.4 0.10061 14002.1
4.95    60797   0.100459        14062.3
4.96    61153.2 0.100313        14121.1
4.97    61519.4 0.100131        14182.5
4.98    61881.7 0.0999203       14243.2
4.99    62246.1 0.0997859       14303.5
5       62609.7 0.0996265       14364.4
5.01    62975.1 0.0994905       14425.1
5.02    63344.5 0.0993095       14486.8
5.03    63716.7 0.0992129       14548.5
5.04    64085.1 0.0990142       14608.7
5.05    64455.2 0.0988204       14669.2
5.06    64822.7 0.0986652       14728.5
5.07    65197.5 0.0984913       14788.5
5.08    65579.8 0.0983667       14851.8
5.09    65947.8 0.098168        14912
5.1     66322   0.0980406       14972.8
5.11    66698.8 0.0979265       15034.9
5.12    67082   0.0977562       15097.2
5.13    67461.1 0.0975741       15158.3
5.14    67837.6 0.0974429       15218.4
5.15    68220   0.097274        15278.9
5.16    68605   0.0970782       15340.4
5.17    68987.9 0.0969436       15402
5.18    69369.1 0.0967976       15462.7
5.19    69752.8 0.0966606       15523.6
5.2     70143   0.0965172       15587
5.21    70526.6 0.0963745       15647.7
5.22    70922.4 0.0961979       15709.7
5.23    71306.9 0.0960633       15769
5.24    71701.9 0.0958847       15830.7
5.25    72096.4 0.0956919       15892.4
5.26    72485.9 0.0955567       15953.5
5.27    72879.8 0.0954308       16015.2
5.28    73269.5 0.0953046       16076
5.29    73668.2 0.09516 16139.1
